worker_id,sex,social_group,age,years_education,experience,rural_urban,state,activity_status,sector,formality,monthly_wage,survey_weight,log_wage,female,informal,urban,group_OBC,group_SC,group_ST,sector_Industry,sector_Services
W00194,Female,OBC,16,10.0,0,Rural,Uttar Pradesh,Outside_LF,NA,NA,0.0,1.3487,,1,0,0,1,0,0,0,0
W00195,Male,SC,58,7.0,45,Rural,Kerala,Employed,Agriculture,Informal,15412.0,1.4396,9.642901705746048,0,1,0,0,1,0,0,0
W00196,Male,ST,63,4.0,53,Urban,Punjab,Outside_LF,NA,NA,0.0,0.8467,,0,0,1,0,0,1,0,0
W00197,Female,OBC,62,11.0,45,Urban,Maharashtra,Outside_LF,NA,NA,0.0,0.9782,,1,0,1,1,0,0,0,0
W00198,Female,OBC,21,4.0,11,Urban,Bihar,Outside_LF,NA,NA,0.0,1.0068,,1,0,1,1,0,0,0,0
W00199,Male,SC,34,6.0,22,Urban,Odisha,Employed,Services,Informal,10480.0,1.0841,9.257223957875032,0,1,1,0,1,0,0,1
W00200,Male,OBC,26,12.0,8,Rural,Karnataka,Employed,Agriculture,Informal,9101.0,1.3907,9.116139576577355,0,1,0,1,0,0,0,0
W00201,Female,General,37,6.0,25,Rural,Punjab,Outside_LF,NA,NA,0.0,1.4589,,1,0,0,0,0,0,0,0
W00202,Female,General,63,14.0,43,Urban,Gujarat,Outside_LF,NA,NA,0.0,0.7921,,1,0,1,0,0,0,0,0
W00203,Male,General,53,11.0,36,Urban,Andhra Pradesh,Employed,Services,Informal,12977.0,0.9182,9.470933838737231,0,1,1,0,0,0,0,1
W00204,Male,OBC,53,12.0,35,Urban,West Bengal,Employed,Agriculture,Informal,14162.0,0.8753,9.55831760021172,0,1,1,1,0,0,0,0
W00205,Male,General,36,14.0,16,Rural,Madhya Pradesh,Employed,Services,Informal,10201.0,1.2586,9.23024103368252,0,1,0,0,0,0,0,1
W00206,Male,General,61,11.0,44,Urban,Bihar,Employed,Services,Informal,14840.0,1.0569,9.605081516721372,0,1,1,0,0,0,0,1
W00207,Male,General,61,10.0,45,Rural,Bihar,Outside_LF,NA,NA,0.0,1.2564,,0,0,0,0,0,0,0,0
W00208,Female,ST,55,4.0,45,Rural,Maharashtra,Outside_LF,NA,NA,0.0,1.0369,,1,0,0,0,0,1,0,0
W00209,Male,General,55,13.0,36,Rural,Jharkhand,Outside_LF,NA,NA,0.0,1.342,,0,0,0,0,0,0,0,0
W00210,Male,General,47,9.0,32,Rural,Maharashtra,Employed,Industry,Informal,24239.0,1.0249,10.095718185206863,0,1,0,0,0,0,1,0
W00211,Female,OBC,19,4.0,9,Urban,Karnataka,Employed,Agriculture,Informal,4079.0,0.8002,8.313607139317558,1,1,1,1,0,0,0,0
W00212,Female,General,29,14.0,9,Rural,Karnataka,Outside_LF,NA,NA,0.0,1.3693,,1,0,0,0,0,0,0,0
W00213,Male,ST,53,3.0,44,Urban,Uttar Pradesh,Outside_LF,NA,NA,0.0,1.0642,,0,0,1,0,0,1,0,0
W00214,Female,SC,31,6.0,19,Rural,Kerala,Outside_LF,NA,NA,0.0,1.1727,,1,0,0,0,1,0,0,0
W00215,Female,OBC,23,7.0,10,Rural,Karnataka,Outside_LF,NA,NA,0.0,1.2931,,1,0,0,1,0,0,0,0
W00216,Female,OBC,62,7.0,49,Rural,Maharashtra,Outside_LF,NA,NA,0.0,1.2826,,1,0,0,1,0,0,0,0
W00217,Male,OBC,39,14.0,19,Rural,Maharashtra,Outside_LF,NA,NA,0.0,1.0467,,0,0,0,1,0,0,0,0
W00218,Male,General,58,11.0,41,Urban,Odisha,Outside_LF,NA,NA,0.0,0.9611,,0,0,1,0,0,0,0,0
W00219,Female,General,29,9.0,14,Rural,Andhra Pradesh,Employed,Agriculture,Informal,9085.0,1.0253,9.114379980830272,1,1,0,0,0,0,0,0
W00220,Male,General,32,11.0,15,Rural,Tamil Nadu,Employed,Agriculture,Informal,14218.0,1.4136,9.562264046489428,0,1,0,0,0,0,0,0
W00221,Male,General,32,10.0,16,Rural,Tamil Nadu,Unemployed,NA,NA,0.0,1.3791,,0,0,0,0,0,0,0,0
W00222,Male,OBC,33,8.0,19,Rural,Uttar Pradesh,Employed,Agriculture,Informal,17097.0,1.1562,9.74665828850311,0,1,0,1,0,0,0,0
W00223,Female,General,36,8.0,22,Rural,Uttar Pradesh,Employed,Industry,Informal,9722.0,1.1459,9.1821466376054,1,1,0,0,0,0,1,0
W00224,Female,General,29,14.0,9,Urban,Gujarat,Employed,Industry,Informal,14646.0,0.8334,9.591922539621015,1,1,1,0,0,0,1,0
W00225,Male,OBC,55,11.0,38,Rural,Rajasthan,Outside_LF,NA,NA,0.0,1.4773,,0,0,0,1,0,0,0,0
W00226,Female,OBC,31,7.0,18,Rural,West Bengal,Employed,Agriculture,Informal,14645.0,1.426,9.591854259261833,1,1,0,1,0,0,0,0
W00227,Male,General,37,14.0,17,Urban,Rajasthan,Outside_LF,NA,NA,0.0,1.0666,,0,0,1,0,0,0,0,0
W00228,Female,General,58,5.0,47,Urban,Andhra Pradesh,Outside_LF,NA,NA,0.0,0.9328,,1,0,1,0,0,0,0,0
W00229,Female,General,36,13.0,17,Rural,Madhya Pradesh,Outside_LF,NA,NA,0.0,1.4095,,1,0,0,0,0,0,0,0
W00230,Male,General,15,15.0,0,Rural,Rajasthan,Employed,Industry,Informal,9390.0,1.304,9.147400572202308,0,1,0,0,0,0,1,0
W00231,Male,SC,15,14.0,0,Urban,Madhya Pradesh,Outside_LF,NA,NA,0.0,0.8728,,0,0,1,0,1,0,0,0
W00232,Male,SC,36,10.0,20,Rural,Andhra Pradesh,Employed,Agriculture,Informal,14894.0,1.2266,9.60871372627059,0,1,0,0,1,0,0,0
W00233,Female,OBC,47,9.0,32,Rural,Uttar Pradesh,Employed,Industry,Informal,14706.0,1.2164,9.596010852756168,1,1,0,1,0,0,1,0
W00234,Female,OBC,62,11.0,45,Urban,Jharkhand,Outside_LF,NA,NA,0.0,0.8917,,1,0,1,1,0,0,0,0
W00235,Female,OBC,21,6.0,9,Urban,Gujarat,Employed,Agriculture,Informal,12730.0,0.8522,9.451716691551452,1,1,1,1,0,0,0,0
W00236,Female,OBC,42,6.0,30,Urban,West Bengal,Outside_LF,NA,NA,0.0,0.9084,,1,0,1,1,0,0,0,0
W00237,Male,General,29,11.0,12,Rural,Telangana,Outside_LF,NA,NA,0.0,1.3077,,0,0,0,0,0,0,0,0
W00238,Female,General,37,13.0,18,Urban,Punjab,Outside_LF,NA,NA,0.0,0.8356,,1,0,1,0,0,0,0,0
W00239,Male,OBC,37,7.0,24,Rural,Uttar Pradesh,Outside_LF,NA,NA,0.0,1.0881,,0,0,0,1,0,0,0,0
W00240,Male,OBC,30,7.0,17,Urban,West Bengal,Employed,Services,Formal,23293.0,1.0135,10.055908165231354,0,0,1,1,0,0,0,1
W00241,Female,General,15,10.0,0,Urban,Bihar,Outside_LF,NA,NA,0.0,0.9545,,1,0,1,0,0,0,0,0
W00242,Female,General,18,12.0,0,Rural,Maharashtra,Outside_LF,NA,NA,0.0,1.189,,1,0,0,0,0,0,0,0
W00243,Male,OBC,41,8.0,27,Rural,Telangana,Employed,Services,Formal,11235.0,1.4558,9.326789184619429,0,0,0,1,0,0,0,1
W00244,Female,General,26,11.0,9,Rural,Bihar,Outside_LF,NA,NA,0.0,1.2414,,1,0,0,0,0,0,0,0
W00245,Female,OBC,31,11.0,14,Urban,Rajasthan,Outside_LF,NA,NA,0.0,0.8844,,1,0,1,1,0,0,0,0
W00246,Female,OBC,19,11.0,2,Rural,Kerala,Outside_LF,NA,NA,0.0,1.1238,,1,0,0,1,0,0,0,0
W00247,Female,OBC,17,8.0,3,Urban,Andhra Pradesh,Outside_LF,NA,NA,0.0,0.8813,,1,0,1,1,0,0,0,0
W00248,Male,General,21,11.0,4,Rural,Odisha,Employed,Agriculture,Informal,6565.0,1.1514,8.789507786736896,0,1,0,0,0,0,0,0
W00249,Male,General,33,16.0,11,Rural,Maharashtra,Employed,Services,Informal,23754.0,1.4361,10.075506216334185,0,1,0,0,0,0,0,1
W00250,Male,SC,23,8.0,9,Rural,Punjab,Employed,Services,Informal,8834.0,1.4482,9.086363192156472,0,1,0,0,1,0,0,1
W00251,Female,OBC,26,10.0,10,Urban,Maharashtra,Outside_LF,NA,NA,0.0,0.9135,,1,0,1,1,0,0,0,0
W00252,Female,General,30,15.0,9,Rural,Odisha,Employed,Industry,Informal,24096.0,1.1453,10.08980113059962,1,1,0,0,0,0,1,0
W00253,Male,General,29,14.0,9,Rural,Andhra Pradesh,Employed,Services,Informal,14734.0,1.0826,9.59791302724276,0,1,0,0,0,0,0,1
W00254,Male,SC,15,5.0,4,Rural,Tamil Nadu,Outside_LF,NA,NA,0.0,1.3637,,0,0,0,0,1,0,0,0
W00255,Male,SC,20,4.0,10,Urban,Kerala,Employed,Agriculture,Informal,12299.0,1.0815,9.41727323724241,0,1,1,0,1,0,0,0
W00256,Female,SC,62,5.0,51,Urban,Jharkhand,Outside_LF,NA,NA,0.0,0.913,,1,0,1,0,1,0,0,0
W00257,Female,OBC,48,9.0,33,Rural,Maharashtra,Employed,Industry,Formal,15359.0,1.44,9.639456900415627,1,0,0,1,0,0,1,0
W00258,Male,OBC,21,11.0,4,Rural,Punjab,Employed,Agriculture,Informal,5066.0,1.1388,8.53030683056162,0,1,0,1,0,0,0,0
W00259,Male,OBC,29,16.0,7,Rural,West Bengal,Outside_LF,NA,NA,0.0,1.3122,,0,0,0,1,0,0,0,0
W00260,Female,General,34,11.0,17,Rural,Telangana,Employed,Services,Informal,19507.0,1.0589,9.878528654494932,1,1,0,0,0,0,0,1
W00261,Male,OBC,60,9.0,45,Urban,Kerala,Employed,Industry,Informal,15941.0,0.9677,9.676649685633647,0,1,1,1,0,0,1,0
W00262,Female,OBC,58,4.0,48,Rural,Gujarat,Outside_LF,NA,NA,0.0,1.3266,,1,0,0,1,0,0,0,0
W00263,Male,General,53,15.0,32,Rural,Kerala,Employed,Agriculture,Informal,32582.0,1.3293,10.391515267626115,0,1,0,0,0,0,0,0
W00264,Male,SC,20,7.0,7,Urban,Kerala,Unemployed,NA,NA,0.0,1.0454,,0,0,1,0,1,0,0,0
W00265,Female,OBC,39,3.0,30,Rural,Karnataka,Outside_LF,NA,NA,0.0,1.0655,,1,0,0,1,0,0,0,0
W00266,Male,General,39,12.0,21,Rural,Bihar,Employed,Agriculture,Informal,25449.0,1.1537,10.144431728475844,0,1,0,0,0,0,0,0
W00267,Male,OBC,46,7.0,33,Rural,Tamil Nadu,Employed,Industry,Informal,26999.0,1.3527,10.203555107263542,0,1,0,1,0,0,1,0
W00268,Male,SC,57,6.0,45,Rural,Jharkhand,Unemployed,NA,NA,0.0,1.3042,,0,0,0,0,1,0,0,0
W00269,Male,SC,31,8.0,17,Rural,West Bengal,Employed,Agriculture,Informal,6025.0,1.4757,8.703672758358856,0,1,0,0,1,0,0,0
W00270,Male,OBC,42,7.0,29,Rural,Punjab,Employed,Industry,Formal,13746.0,1.3964,9.52850315168155,0,0,0,1,0,0,1,0
W00271,Male,ST,28,4.0,18,Rural,Bihar,Employed,Industry,Informal,8685.0,1.2461,9.069352678675205,0,1,0,0,0,1,1,0
W00272,Male,SC,25,5.0,14,Rural,Andhra Pradesh,Employed,Agriculture,Informal,4041.0,1.2762,8.304247465078474,0,1,0,0,1,0,0,0
W00273,Male,SC,30,5.0,19,Urban,Andhra Pradesh,Outside_LF,NA,NA,0.0,1.0025,,0,0,1,0,1,0,0,0
W00274,Female,SC,51,3.0,42,Rural,Bihar,Outside_LF,NA,NA,0.0,1.0249,,1,0,0,0,1,0,0,0
W00275,Female,OBC,36,6.0,24,Rural,Karnataka,Outside_LF,NA,NA,0.0,1.1948,,1,0,0,1,0,0,0,0
W00276,Male,SC,49,5.0,38,Rural,Bihar,Outside_LF,NA,NA,0.0,1.0785,,0,0,0,0,1,0,0,0
W00277,Male,OBC,49,11.0,32,Rural,Rajasthan,Outside_LF,NA,NA,0.0,1.1349,,0,0,0,1,0,0,0,0
W00278,Male,OBC,33,10.0,17,Rural,Punjab,Employed,Industry,Informal,8400.0,1.4182,9.035986984831405,0,1,0,1,0,0,1,0
W00279,Female,General,62,13.0,43,Rural,Uttar Pradesh,Employed,Industry,Formal,51176.64999999991,1.2833,10.84303865231553,1,0,0,0,0,0,1,0
W00280,Female,SC,17,11.0,0,Urban,Jharkhand,Employed,Industry,Formal,13206.0,1.0748,9.488426550754516,1,0,1,0,1,0,1,0
W00281,Male,ST,59,7.0,46,Rural,Odisha,Employed,Agriculture,Informal,4117.0,1.4466,8.322880021769905,0,1,0,0,0,1,0,0
W00282,Male,OBC,15,11.0,0,Urban,Telangana,Employed,Industry,Informal,8347.0,1.0551,9.029657471850737,0,1,1,1,0,0,1,0
W00283,Male,ST,34,8.0,20,Rural,Madhya Pradesh,Employed,Services,Formal,10270.0,1.3858,9.236982302922604,0,0,0,0,0,1,0,1
W00284,Male,OBC,56,11.0,39,Rural,Punjab,Outside_LF,NA,NA,0.0,1.0997,,0,0,0,1,0,0,0,0
W00285,Female,General,49,10.0,33,Rural,West Bengal,Outside_LF,NA,NA,0.0,1.1493,,1,0,0,0,0,0,0,0
W00286,Male,General,31,11.0,14,Rural,Karnataka,Employed,Agriculture,Informal,5178.0,1.358,8.552174160311482,0,1,0,0,0,0,0,0
W00287,Male,SC,59,5.0,48,Urban,Uttar Pradesh,Outside_LF,NA,NA,0.0,0.8734,,0,0,1,0,1,0,0,0
W00288,Male,OBC,21,12.0,3,Urban,Jharkhand,Employed,Agriculture,Informal,20440.0,0.9001,9.92524904431764,0,1,1,1,0,0,0,0
W00289,Female,OBC,48,7.0,35,Urban,Odisha,Employed,Services,Informal,8349.0,1.1021,9.029897050194,1,1,1,1,0,0,0,1
W00290,Male,OBC,40,14.0,20,Rural,Bihar,Employed,Services,Formal,41204.0,1.3588,10.626290618003583,0,0,0,1,0,0,0,1
W00291,Female,OBC,25,10.0,9,Urban,Andhra Pradesh,Outside_LF,NA,NA,0.0,0.8034,,1,0,1,1,0,0,0,0
W00292,Male,OBC,61,8.0,47,Rural,Bihar,Employed,Agriculture,Informal,7148.0,1.3662,8.87458787627932,0,1,0,1,0,0,0,0
W00293,Female,SC,53,9.0,38,Rural,Tamil Nadu,Outside_LF,NA,NA,0.0,1.401,,1,0,0,0,1,0,0,0
W00294,Male,OBC,15,2.0,7,Rural,Karnataka,Outside_LF,NA,NA,0.0,1.4584,,0,0,0,1,0,0,0,0
W00295,Female,SC,19,11.0,2,Rural,Jharkhand,Outside_LF,NA,NA,0.0,1.3489,,1,0,0,0,1,0,0,0
W00296,Female,OBC,17,4.0,7,Rural,Madhya Pradesh,Outside_LF,NA,NA,0.0,1.0659,,1,0,0,1,0,0,0,0
W00297,Female,ST,35,6.0,23,Urban,Uttar Pradesh,Outside_LF,NA,NA,0.0,1.0405,,1,0,1,0,0,1,0,0
W00298,Female,General,35,11.0,18,Rural,Tamil Nadu,Outside_LF,NA,NA,0.0,1.335,,1,0,0,0,0,0,0,0
W00299,Female,General,51,13.0,32,Rural,Jharkhand,Employed,Services,Informal,16805.0,1.2389,9.729431740159207,1,1,0,0,0,0,0,1
W00300,Female,General,48,9.0,33,Rural,Telangana,Outside_LF,NA,NA,0.0,1.3851,,1,0,0,0,0,0,0,0
W00301,Female,OBC,15,1.0,8,Urban,Uttar Pradesh,Outside_LF,NA,NA,0.0,0.954,,1,0,1,1,0,0,0,0
W00302,Male,OBC,38,9.0,23,Urban,Uttar Pradesh,Employed,Agriculture,Informal,11266.0,1.1006,9.329544619454659,0,1,1,1,0,0,0,0
W00303,Female,OBC,54,7.0,41,Rural,Telangana,Outside_LF,NA,NA,0.0,1.4672,,1,0,0,1,0,0,0,0
W00304,Male,OBC,59,4.0,49,Rural,Odisha,Outside_LF,NA,NA,0.0,1.1282,,0,0,0,1,0,0,0,0
W00305,Female,General,29,10.0,13,Rural,Gujarat,Outside_LF,NA,NA,0.0,1.2315,,1,0,0,0,0,0,0,0
W00306,Male,OBC,17,6.0,5,Rural,Maharashtra,Outside_LF,NA,NA,0.0,1.1153,,0,0,0,1,0,0,0,0
W00307,Male,ST,22,7.0,9,Urban,Madhya Pradesh,Employed,Industry,Informal,6809.0,0.8841,8.826000545482966,0,1,1,0,0,1,1,0
W00308,Female,General,32,9.0,17,Urban,Kerala,Outside_LF,NA,NA,0.0,0.8453,,1,0,1,0,0,0,0,0
W00309,Male,General,37,17.0,14,Urban,Bihar,Employed,Services,Informal,26357.0,0.9493,10.179489173338517,0,1,1,0,0,0,0,1
W00310,Male,General,32,11.0,15,Rural,West Bengal,Employed,Agriculture,Informal,22748.0,1.0203,10.03223250842669,0,1,0,0,0,0,0,0
W00311,Male,OBC,19,11.0,2,Urban,Tamil Nadu,Employed,Services,Informal,22609.0,1.0499,10.026103336076316,0,1,1,1,0,0,0,1
W00312,Male,General,32,11.0,15,Urban,Telangana,Employed,Agriculture,Informal,37557.0,0.8222,10.533615057927772,0,1,1,0,0,0,0,0
W00313,Male,OBC,29,5.0,18,Rural,Kerala,Outside_LF,NA,NA,0.0,1.1516,,0,0,0,1,0,0,0,0
W00314,Male,OBC,39,9.0,24,Rural,Gujarat,Outside_LF,NA,NA,0.0,1.104,,0,0,0,1,0,0,0,0
W00315,Male,OBC,18,12.0,0,Rural,Karnataka,Outside_LF,NA,NA,0.0,1.1899,,0,0,0,1,0,0,0,0
W00316,Male,OBC,54,11.0,37,Rural,Rajasthan,Outside_LF,NA,NA,0.0,1.057,,0,0,0,1,0,0,0,0
W00317,Male,General,35,11.0,18,Urban,Uttar Pradesh,Employed,Services,Informal,19257.0,1.0742,9.865629909979887,0,1,1,0,0,0,0,1
W00318,Female,SC,30,1.0,23,Urban,Madhya Pradesh,Outside_LF,NA,NA,0.0,0.9144,,1,0,1,0,1,0,0,0
W00319,Male,OBC,60,11.0,43,Rural,West Bengal,Outside_LF,NA,NA,0.0,1.4636,,0,0,0,1,0,0,0,0
W00320,Female,OBC,52,9.0,37,Rural,Uttar Pradesh,Outside_LF,NA,NA,0.0,1.0425,,1,0,0,1,0,0,0,0
W00321,Female,General,21,12.0,3,Rural,Telangana,Outside_LF,NA,NA,0.0,1.1028,,1,0,0,0,0,0,0,0
W00322,Male,OBC,22,9.0,7,Rural,Rajasthan,Outside_LF,NA,NA,0.0,1.4212,,0,0,0,1,0,0,0,0
W00323,Male,SC,15,3.0,6,Rural,Karnataka,Employed,Agriculture,Informal,7573.0,1.2426,8.932344569113823,0,1,0,0,1,0,0,0
W00324,Female,General,43,11.0,26,Rural,West Bengal,Outside_LF,NA,NA,0.0,1.0485,,1,0,0,0,0,0,0,0
W00325,Female,General,32,9.0,17,Urban,Gujarat,Outside_LF,NA,NA,0.0,0.7818,,1,0,1,0,0,0,0,0
W00326,Female,General,33,13.0,14,Urban,Bihar,Outside_LF,NA,NA,0.0,1.0871,,1,0,1,0,0,0,0,0
W00327,Female,OBC,40,8.0,26,Urban,Odisha,Employed,Industry,Informal,4488.0,0.8592,8.409162447202533,1,1,1,1,0,0,1,0
W00328,Female,ST,41,4.0,31,Rural,Telangana,Outside_LF,NA,NA,0.0,1.2172,,1,0,0,0,0,1,0,0
W00329,Female,OBC,15,9.0,0,Urban,Madhya Pradesh,Outside_LF,NA,NA,0.0,1.0879,,1,0,1,1,0,0,0,0
W00330,Male,OBC,20,8.0,6,Rural,West Bengal,Employed,Agriculture,Informal,4958.0,1.3405,8.508757712595136,0,1,0,1,0,0,0,0
W00331,Female,SC,54,4.0,44,Rural,Telangana,Employed,Agriculture,Informal,7655.0,1.3898,8.943114308091785,1,1,0,0,1,0,0,0
W00332,Male,SC,62,7.0,49,Rural,West Bengal,Employed,Services,Formal,11076.0,1.2463,9.312535884290853,0,0,0,0,1,0,0,1
W00333,Female,General,56,7.0,43,Rural,Bihar,Outside_LF,NA,NA,0.0,1.3537,,1,0,0,0,0,0,0,0
W00334,Female,General,60,9.0,45,Rural,Rajasthan,Outside_LF,NA,NA,0.0,1.3005,,1,0,0,0,0,0,0,0
W00335,Male,OBC,38,15.0,17,Rural,Punjab,Employed,Agriculture,Informal,29327.0,1.1017,10.286263872389602,0,1,0,1,0,0,0,0
W00336,Female,SC,56,8.0,42,Rural,Tamil Nadu,Outside_LF,NA,NA,0.0,1.2949,,1,0,0,0,1,0,0,0
W00337,Male,OBC,59,10.0,43,Urban,West Bengal,Employed,Agriculture,Informal,19683.0,1.0982,9.887510598012987,0,1,1,1,0,0,0,0
W00338,Female,OBC,59,12.0,41,Rural,Karnataka,Employed,Agriculture,Informal,6982.0,1.1857,8.851090687664982,1,1,0,1,0,0,0,0
W00339,Male,SC,22,5.0,11,Rural,Rajasthan,Employed,Agriculture,Informal,8557.0,1.2571,9.054504940418054,0,1,0,0,1,0,0,0
W00340,Female,General,22,16.0,0,Urban,Andhra Pradesh,Outside_LF,NA,NA,0.0,0.9148,,1,0,1,0,0,0,0,0
W00341,Male,OBC,35,8.0,21,Rural,Tamil Nadu,Employed,Industry,Informal,20528.0,1.3505,9.929545086855418,0,1,0,1,0,0,1,0
W00342,Female,General,40,15.0,19,Rural,Gujarat,Outside_LF,NA,NA,0.0,1.321,,1,0,0,0,0,0,0,0
W00343,Female,SC,62,11.0,45,Urban,Tamil Nadu,Employed,Industry,Informal,9641.0,0.9367,9.17378011666438,1,1,1,0,1,0,1,0
W00344,Female,OBC,30,3.0,21,Rural,Karnataka,Employed,Agriculture,Informal,11292.0,1.0427,9.33184978937338,1,1,0,1,0,0,0,0
W00345,Female,General,56,14.0,36,Rural,Tamil Nadu,Employed,Services,Informal,21563.0,1.147,9.978734161910666,1,1,0,0,0,0,0,1
W00346,Female,General,59,9.0,44,Rural,Rajasthan,Outside_LF,NA,NA,0.0,1.171,,1,0,0,0,0,0,0,0
W00347,Female,OBC,63,6.0,51,Rural,Punjab,Employed,Services,Formal,9219.0,1.3716,9.129021850798594,1,0,0,1,0,0,0,1
W00348,Male,SC,24,9.0,9,Urban,West Bengal,Employed,Agriculture,Informal,13702.0,0.9077,9.525297086562844,0,1,1,0,1,0,0,0
W00349,Female,OBC,27,5.0,16,Rural,Kerala,Outside_LF,NA,NA,0.0,1.2016,,1,0,0,1,0,0,0,0
W00350,Male,General,25,13.0,6,Rural,Odisha,Employed,Services,Informal,18842.0,1.234,9.843843699608612,0,1,0,0,0,0,0,1
W00351,Female,SC,51,3.0,42,Urban,Karnataka,Outside_LF,NA,NA,0.0,0.9205,,1,0,1,0,1,0,0,0
W00352,Male,SC,49,8.0,35,Urban,Madhya Pradesh,Employed,Agriculture,Informal,8447.0,1.0234,9.041566627727496,0,1,1,0,1,0,0,0
W00353,Female,OBC,35,11.0,18,Rural,Karnataka,Outside_LF,NA,NA,0.0,1.3417,,1,0,0,1,0,0,0,0
W00354,Female,OBC,19,9.0,4,Rural,Kerala,Outside_LF,NA,NA,0.0,1.3862,,1,0,0,1,0,0,0,0
W00355,Male,SC,41,6.0,29,Urban,Bihar,Employed,Agriculture,Informal,10502.0,0.8397,9.259320994197804,0,1,1,0,1,0,0,0
W00356,Female,ST,51,6.0,39,Rural,Gujarat,Outside_LF,NA,NA,0.0,1.3759,,1,0,0,0,0,1,0,0
W00357,Female,OBC,38,4.0,28,Rural,Telangana,Employed,Services,Informal,7074.0,1.1622,8.864181369765426,1,1,0,1,0,0,0,1
W00358,Female,OBC,28,5.0,17,Rural,Andhra Pradesh,Employed,Services,Informal,5007.0,1.02,8.518592212329946,1,1,0,1,0,0,0,1
W00359,Male,OBC,44,8.0,30,Urban,Bihar,Employed,Agriculture,Informal,25492.0,0.9953,10.146119956434184,0,1,1,1,0,0,0,0
W00360,Female,SC,48,8.0,34,Rural,Karnataka,Employed,Services,Informal,7911.0,1.0257,8.976009475021396,1,1,0,0,1,0,0,1
W00361,Female,OBC,44,9.0,29,Rural,Bihar,Employed,Agriculture,Informal,17188.0,1.067,9.751966744894887,1,1,0,1,0,0,0,0
W00362,Male,General,58,13.0,39,Urban,Jharkhand,Outside_LF,NA,NA,0.0,0.7798,,0,0,1,0,0,0,0,0
W00363,Male,General,30,11.0,13,Rural,Rajasthan,Outside_LF,NA,NA,0.0,1.3111,,0,0,0,0,0,0,0,0
W00364,Male,SC,45,5.0,34,Rural,Tamil Nadu,Employed,Agriculture,Informal,6994.0,1.1198,8.852807917623322,0,1,0,0,1,0,0,0
W00365,Female,SC,57,10.0,41,Rural,Kerala,Outside_LF,NA,NA,0.0,1.4084,,1,0,0,0,1,0,0,0
W00366,Male,ST,25,4.0,15,Urban,Tamil Nadu,Outside_LF,NA,NA,0.0,0.8933,,0,0,1,0,0,1,0,0
W00367,Female,OBC,29,9.0,14,Rural,Bihar,Employed,Industry,Informal,11609.0,1.1809,9.359535938338036,1,1,0,1,0,0,1,0
W00368,Female,SC,17,5.0,6,Urban,Jharkhand,Outside_LF,NA,NA,0.0,0.9503,,1,0,1,0,1,0,0,0
W00369,Male,SC,33,9.0,18,Rural,Andhra Pradesh,Unemployed,NA,NA,0.0,1.392,,0,0,0,0,1,0,0,0
W00370,Female,OBC,17,6.0,5,Rural,Andhra Pradesh,Outside_LF,NA,NA,0.0,1.3543,,1,0,0,1,0,0,0,0
W00371,Female,General,52,12.0,34,Urban,Maharashtra,Employed,Agriculture,Informal,13611.0,0.8394,9.518633568332074,1,1,1,0,0,0,0,0
W00372,Male,ST,19,9.0,4,Rural,Tamil Nadu,Employed,Agriculture,Informal,11111.0,1.3865,9.315690887584008,0,1,0,0,0,1,0,0
W00373,Male,General,49,14.0,29,Rural,Tamil Nadu,Outside_LF,NA,NA,0.0,1.2633,,0,0,0,0,0,0,0,0
W00374,Male,OBC,43,10.0,27,Urban,West Bengal,Employed,Agriculture,Informal,16906.0,1.1205,9.735423867488873,0,1,1,1,0,0,0,0
W00375,Male,OBC,64,8.0,50,Rural,Gujarat,Employed,Agriculture,Informal,12326.0,1.2681,9.419466131522189,0,1,0,1,0,0,0,0
W00376,Male,OBC,32,17.0,9,Rural,West Bengal,Outside_LF,NA,NA,0.0,1.1574,,0,0,0,1,0,0,0,0
W00377,Female,General,32,7.0,19,Urban,Karnataka,Outside_LF,NA,NA,0.0,1.039,,1,0,1,0,0,0,0,0
W00378,Male,OBC,27,12.0,9,Rural,Kerala,Employed,Industry,Informal,11114.0,1.0341,9.315960853839867,0,1,0,1,0,0,1,0
W00379,Male,General,41,12.0,23,Urban,Telangana,Employed,Agriculture,Informal,39796.0,1.0259,10.591521683709251,0,1,1,0,0,0,0,0
W00380,Female,SC,25,5.0,14,Rural,Madhya Pradesh,Employed,Industry,Informal,7091.0,1.2807,8.866581653303996,1,1,0,0,1,0,1,0
W00381,Female,General,20,10.0,4,Rural,West Bengal,Outside_LF,NA,NA,0.0,1.1043,,1,0,0,0,0,0,0,0
W00382,Female,OBC,62,6.0,50,Urban,Uttar Pradesh,Employed,Industry,Informal,11283.0,0.7737,9.331052447138447,1,1,1,1,0,0,1,0
W00383,Female,SC,48,7.0,35,Rural,Rajasthan,Employed,Agriculture,Informal,8278.0,1.0424,9.021356672308677,1,1,0,0,1,0,0,0
W00384,Male,General,20,12.0,2,Urban,Uttar Pradesh,Unemployed,NA,NA,0.0,0.7944,,0,0,1,0,0,0,0,0
W00385,Male,General,45,19.0,20,Urban,Maharashtra,Employed,Industry,Informal,36525.0,0.9406,10.5057522366189,0,1,1,0,0,0,1,0
W00386,Female,SC,30,8.0,16,Urban,Punjab,Outside_LF,NA,NA,0.0,1.0197,,1,0,1,0,1,0,0,0
W00387,Female,General,24,11.0,7,Rural,Kerala,Outside_LF,NA,NA,0.0,1.0842,,1,0,0,0,0,0,0,0
